ANO;SIGLA DA UNIDADE DA FEDERACAO;NOME DA UNIDADE DA FEDERACAO;CODIGO DO MUNICIPIO;NOME DO MUNICIPIO;"PRODUTO INTERNO BRUTO, 
A PRECOS CORRENTES
(R$ 1.000)"
2017;RN;RIO GRANDE DO NORTE;2404804;IPUEIRA; 25.977 
2018;RN;RIO GRANDE DO NORTE;2404804;IPUEIRA; 26.490 
2019;RN;RIO GRANDE DO NORTE;2404804;IPUEIRA; 28.680 
2020;RN;RIO GRANDE DO NORTE;2404804;IPUEIRA; 30.017 
2021;RN;RIO GRANDE DO NORTE;2404804;IPUEIRA; 34.930 
2010;RN;RIO GRANDE DO NORTE;2404853;ITAJA; 40.412 
2011;RN;RIO GRANDE DO NORTE;2404853;ITAJA; 50.613 
2012;RN;RIO GRANDE DO NORTE;2404853;ITAJA; 54.993 
2013;RN;RIO GRANDE DO NORTE;2404853;ITAJA; 57.079 
2014;RN;RIO GRANDE DO NORTE;2404853;ITAJA; 64.015 
2015;RN;RIO GRANDE DO NORTE;2404853;ITAJA; 65.893 
2016;RN;RIO GRANDE DO NORTE;2404853;ITAJA; 66.120 
2017;RN;RIO GRANDE DO NORTE;2404853;ITAJA; 84.251 
2018;RN;RIO GRANDE DO NORTE;2404853;ITAJA; 73.427 
2019;RN;RIO GRANDE DO NORTE;2404853;ITAJA; 80.039 
2020;RN;RIO GRANDE DO NORTE;2404853;ITAJA; 81.375 
2021;RN;RIO GRANDE DO NORTE;2404853;ITAJA; 99.445 
2010;RN;RIO GRANDE DO NORTE;2404903;ITAU; 27.310 
2011;RN;RIO GRANDE DO NORTE;2404903;ITAU; 32.506 
2012;RN;RIO GRANDE DO NORTE;2404903;ITAU; 38.874 
2013;RN;RIO GRANDE DO NORTE;2404903;ITAU; 45.782 
2014;RN;RIO GRANDE DO NORTE;2404903;ITAU; 43.690 
2015;RN;RIO GRANDE DO NORTE;2404903;ITAU; 44.304 
2016;RN;RIO GRANDE DO NORTE;2404903;ITAU; 46.220 
2017;RN;RIO GRANDE DO NORTE;2404903;ITAU; 48.106 
2018;RN;RIO GRANDE DO NORTE;2404903;ITAU; 66.145 
2019;RN;RIO GRANDE DO NORTE;2404903;ITAU; 69.941 
2020;RN;RIO GRANDE DO NORTE;2404903;ITAU; 72.938 
2021;RN;RIO GRANDE DO NORTE;2404903;ITAU; 73.782 
2010;RN;RIO GRANDE DO NORTE;2405009;JACANA; 36.581 
2011;RN;RIO GRANDE DO NORTE;2405009;JACANA; 43.573 
2012;RN;RIO GRANDE DO NORTE;2405009;JACANA; 42.574 
2013;RN;RIO GRANDE DO NORTE;2405009;JACANA; 53.300 
2014;RN;RIO GRANDE DO NORTE;2405009;JACANA; 52.797 
2015;RN;RIO GRANDE DO NORTE;2405009;JACANA; 56.753 
2016;RN;RIO GRANDE DO NORTE;2405009;JACANA; 55.997 
2017;RN;RIO GRANDE DO NORTE;2405009;JACANA; 60.725 
2018;RN;RIO GRANDE DO NORTE;2405009;JACANA; 66.799 
2019;RN;RIO GRANDE DO NORTE;2405009;JACANA; 73.641 
2020;RN;RIO GRANDE DO NORTE;2405009;JACANA; 77.730 
2021;RN;RIO GRANDE DO NORTE;2405009;JACANA; 86.390 
2010;RN;RIO GRANDE DO NORTE;2405108;JANDAIRA; 29.394 
2011;RN;RIO GRANDE DO NORTE;2405108;JANDAIRA; 34.130 
2012;RN;RIO GRANDE DO NORTE;2405108;JANDAIRA; 38.122 
2013;RN;RIO GRANDE DO NORTE;2405108;JANDAIRA; 44.740 
2014;RN;RIO GRANDE DO NORTE;2405108;JANDAIRA; 47.821 
2015;RN;RIO GRANDE DO NORTE;2405108;JANDAIRA; 62.240 
2016;RN;RIO GRANDE DO NORTE;2405108;JANDAIRA; 190.240 
2017;RN;RIO GRANDE DO NORTE;2405108;JANDAIRA; 74.772 
2018;RN;RIO GRANDE DO NORTE;2405108;JANDAIRA; 67.441 
2019;RN;RIO GRANDE DO NORTE;2405108;JANDAIRA; 71.180 
2020;RN;RIO GRANDE DO NORTE;2405108;JANDAIRA; 74.634 
2021;RN;RIO GRANDE DO NORTE;2405108;JANDAIRA; 101.431 
2010;RN;RIO GRANDE DO NORTE;2405207;JANDUIS; 30.090 
2011;RN;RIO GRANDE DO NORTE;2405207;JANDUIS; 35.163 
2012;RN;RIO GRANDE DO NORTE;2405207;JANDUIS; 38.186 
2013;RN;RIO GRANDE DO NORTE;2405207;JANDUIS; 42.985 
2014;RN;RIO GRANDE DO NORTE;2405207;JANDUIS; 45.083 
2015;RN;RIO GRANDE DO NORTE;2405207;JANDUIS; 53.121 
2016;RN;RIO GRANDE DO NORTE;2405207;JANDUIS; 55.277 
2017;RN;RIO GRANDE DO NORTE;2405207;JANDUIS; 60.901 
2018;RN;RIO GRANDE DO NORTE;2405207;JANDUIS; 65.881 
2019;RN;RIO GRANDE DO NORTE;2405207;JANDUIS; 86.138 
2020;RN;RIO GRANDE DO NORTE;2405207;JANDUIS; 86.654 
2021;RN;RIO GRANDE DO NORTE;2405207;JANDUIS; 84.499 
2010;RN;RIO GRANDE DO NORTE;2405306;JANUARIO CICCO; 39.557 
2011;RN;RIO GRANDE DO NORTE;2405306;JANUARIO CICCO; 44.829 
2012;RN;RIO GRANDE DO NORTE;2405306;JANUARIO CICCO; 47.658 
2013;RN;RIO GRANDE DO NORTE;2405306;JANUARIO CICCO; 50.788 
2014;RN;RIO GRANDE DO NORTE;2405306;JANUARIO CICCO; 55.684 
2015;RN;RIO GRANDE DO NORTE;2405306;JANUARIO CICCO; 58.493 
2016;RN;RIO GRANDE DO NORTE;2405306;JANUARIO CICCO; 62.108 
2017;RN;RIO GRANDE DO NORTE;2405306;JANUARIO CICCO; 65.985 
2018;RN;RIO GRANDE DO NORTE;2405306;JANUARIO CICCO; 70.200 
2019;RN;RIO GRANDE DO NORTE;2405306;JANUARIO CICCO; 78.747 
2020;RN;RIO GRANDE DO NORTE;2405306;JANUARIO CICCO; 82.936 
2021;RN;RIO GRANDE DO NORTE;2405306;JANUARIO CICCO; 84.900 
2010;RN;RIO GRANDE DO NORTE;2405405;JAPI; 24.695 
2011;RN;RIO GRANDE DO NORTE;2405405;JAPI; 28.083 
2012;RN;RIO GRANDE DO NORTE;2405405;JAPI; 26.724 
2013;RN;RIO GRANDE DO NORTE;2405405;JAPI; 31.836 
2014;RN;RIO GRANDE DO NORTE;2405405;JAPI; 31.413 
2015;RN;RIO GRANDE DO NORTE;2405405;JAPI; 34.819 
2016;RN;RIO GRANDE DO NORTE;2405405;JAPI; 36.935 
2017;RN;RIO GRANDE DO NORTE;2405405;JAPI; 39.533 
2018;RN;RIO GRANDE DO NORTE;2405405;JAPI; 40.970 
2019;RN;RIO GRANDE DO NORTE;2405405;JAPI; 44.898 
2020;RN;RIO GRANDE DO NORTE;2405405;JAPI; 46.560 
2021;RN;RIO GRANDE DO NORTE;2405405;JAPI; 51.548 
2010;RN;RIO GRANDE DO NORTE;2405504;JARDIM DE ANGICOS; 14.289 
2011;RN;RIO GRANDE DO NORTE;2405504;JARDIM DE ANGICOS; 16.000 
2012;RN;RIO GRANDE DO NORTE;2405504;JARDIM DE ANGICOS; 17.027 
2013;RN;RIO GRANDE DO NORTE;2405504;JARDIM DE ANGICOS; 20.292 
2014;RN;RIO GRANDE DO NORTE;2405504;JARDIM DE ANGICOS; 19.958 
2015;RN;RIO GRANDE DO NORTE;2405504;JARDIM DE ANGICOS; 23.705 
2016;RN;RIO GRANDE DO NORTE;2405504;JARDIM DE ANGICOS; 22.853 
2017;RN;RIO GRANDE DO NORTE;2405504;JARDIM DE ANGICOS; 25.461 
2018;RN;RIO GRANDE DO NORTE;2405504;JARDIM DE ANGICOS; 27.659 
2019;RN;RIO GRANDE DO NORTE;2405504;JARDIM DE ANGICOS; 29.609 
2020;RN;RIO GRANDE DO NORTE;2405504;JARDIM DE ANGICOS; 56.197 
2021;RN;RIO GRANDE DO NORTE;2405504;JARDIM DE ANGICOS; 64.392 
2010;RN;RIO GRANDE DO NORTE;2405603;JARDIM DE PIRANHAS; 80.683 
2011;RN;RIO GRANDE DO NORTE;2405603;JARDIM DE PIRANHAS; 98.437 
2012;RN;RIO GRANDE DO NORTE;2405603;JARDIM DE PIRANHAS; 108.247 
2013;RN;RIO GRANDE DO NORTE;2405603;JARDIM DE PIRANHAS; 136.791 
2014;RN;RIO GRANDE DO NORTE;2405603;JARDIM DE PIRANHAS; 143.574 
2015;RN;RIO GRANDE DO NORTE;2405603;JARDIM DE PIRANHAS; 146.670 
2016;RN;RIO GRANDE DO NORTE;2405603;JARDIM DE PIRANHAS; 119.487 
2017;RN;RIO GRANDE DO NORTE;2405603;JARDIM DE PIRANHAS; 128.335 
2018;RN;RIO GRANDE DO NORTE;2405603;JARDIM DE PIRANHAS; 147.624 
2019;RN;RIO GRANDE DO NORTE;2405603;JARDIM DE PIRANHAS; 177.065 
2020;RN;RIO GRANDE DO NORTE;2405603;JARDIM DE PIRANHAS; 184.222 
2021;RN;RIO GRANDE DO NORTE;2405603;JARDIM DE PIRANHAS; 213.316 
2010;RN;RIO GRANDE DO NORTE;2405702;JARDIM DO SERIDO; 90.177 
2011;RN;RIO GRANDE DO NORTE;2405702;JARDIM DO SERIDO; 93.999 
2012;RN;RIO GRANDE DO NORTE;2405702;JARDIM DO SERIDO; 102.496 
2013;RN;RIO GRANDE DO NORTE;2405702;JARDIM DO SERIDO; 110.555 
2014;RN;RIO GRANDE DO NORTE;2405702;JARDIM DO SERIDO; 117.725 
2015;RN;RIO GRANDE DO NORTE;2405702;JARDIM DO SERIDO; 129.906 
2016;RN;RIO GRANDE DO NORTE;2405702;JARDIM DO SERIDO; 140.110 
2017;RN;RIO GRANDE DO NORTE;2405702;JARDIM DO SERIDO; 154.907 
2018;RN;RIO GRANDE DO NORTE;2405702;JARDIM DO SERIDO; 165.807 
2019;RN;RIO GRANDE DO NORTE;2405702;JARDIM DO SERIDO; 180.305 
2020;RN;RIO GRANDE DO NORTE;2405702;JARDIM DO SERIDO; 188.404 
2021;RN;RIO GRANDE DO NORTE;2405702;JARDIM DO SERIDO; 207.993 
2010;RN;RIO GRANDE DO NORTE;2405801;JOAO CAMARA; 208.545 
2011;RN;RIO GRANDE DO NORTE;2405801;JOAO CAMARA; 234.725 
2012;RN;RIO GRANDE DO NORTE;2405801;JOAO CAMARA; 313.814 
2013;RN;RIO GRANDE DO NORTE;2405801;JOAO CAMARA; 479.389 
2014;RN;RIO GRANDE DO NORTE;2405801;JOAO CAMARA; 528.025 
2015;RN;RIO GRANDE DO NORTE;2405801;JOAO CAMARA; 820.754 
2016;RN;RIO GRANDE DO NORTE;2405801;JOAO CAMARA; 981.329 
2017;RN;RIO GRANDE DO NORTE;2405801;JOAO CAMARA; 1.046.611 
2018;RN;RIO GRANDE DO NORTE;2405801;JOAO CAMARA; 928.654 
2019;RN;RIO GRANDE DO NORTE;2405801;JOAO CAMARA; 930.423 
2020;RN;RIO GRANDE DO NORTE;2405801;JOAO CAMARA; 1.091.593 
2021;RN;RIO GRANDE DO NORTE;2405801;JOAO CAMARA; 1.269.841 
2010;RN;RIO GRANDE DO NORTE;2405900;JOAO DIAS; 12.731 
2011;RN;RIO GRANDE DO NORTE;2405900;JOAO DIAS; 14.177 
2012;RN;RIO GRANDE DO NORTE;2405900;JOAO DIAS; 15.064 
2013;RN;RIO GRANDE DO NORTE;2405900;JOAO DIAS; 16.813 
2014;RN;RIO GRANDE DO NORTE;2405900;JOAO DIAS; 18.419 
2015;RN;RIO GRANDE DO NORTE;2405900;JOAO DIAS; 19.221 
2016;RN;RIO GRANDE DO NORTE;2405900;JOAO DIAS; 18.853 
2017;RN;RIO GRANDE DO NORTE;2405900;JOAO DIAS; 20.934 
2018;RN;RIO GRANDE DO NORTE;2405900;JOAO DIAS; 21.749 
2019;RN;RIO GRANDE DO NORTE;2405900;JOAO DIAS; 24.159 
2020;RN;RIO GRANDE DO NORTE;2405900;JOAO DIAS; 26.179 
2021;RN;RIO GRANDE DO NORTE;2405900;JOAO DIAS; 27.991 
2010;RN;RIO GRANDE DO NORTE;2406007;JOSE DA PENHA; 28.207 
2011;RN;RIO GRANDE DO NORTE;2406007;JOSE DA PENHA; 30.636 
2012;RN;RIO GRANDE DO NORTE;2406007;JOSE DA PENHA; 32.241 
2013;RN;RIO GRANDE DO NORTE;2406007;JOSE DA PENHA; 36.408 
2014;RN;RIO GRANDE DO NORTE;2406007;JOSE DA PENHA; 41.419 
2015;RN;RIO GRANDE DO NORTE;2406007;JOSE DA PENHA; 44.906 
2016;RN;RIO GRANDE DO NORTE;2406007;JOSE DA PENHA; 43.519 
2017;RN;RIO GRANDE DO NORTE;2406007;JOSE DA PENHA; 48.808 
2018;RN;RIO GRANDE DO NORTE;2406007;JOSE DA PENHA; 54.898 
2019;RN;RIO GRANDE DO NORTE;2406007;JOSE DA PENHA; 59.111 
2020;RN;RIO GRANDE DO NORTE;2406007;JOSE DA PENHA; 61.589 
2021;RN;RIO GRANDE DO NORTE;2406007;JOSE DA PENHA; 67.415 
2010;RN;RIO GRANDE DO NORTE;2406106;JUCURUTU; 95.806 
2011;RN;RIO GRANDE DO NORTE;2406106;JUCURUTU; 109.684 
2012;RN;RIO GRANDE DO NORTE;2406106;JUCURUTU; 120.222 
2013;RN;RIO GRANDE DO NORTE;2406106;JUCURUTU; 132.980 
2014;RN;RIO GRANDE DO NORTE;2406106;JUCURUTU; 162.824 
2015;RN;RIO GRANDE DO NORTE;2406106;JUCURUTU; 176.071 
2016;RN;RIO GRANDE DO NORTE;2406106;JUCURUTU; 185.768 
2017;RN;RIO GRANDE DO NORTE;2406106;JUCURUTU; 214.336 
2018;RN;RIO GRANDE DO NORTE;2406106;JUCURUTU; 237.927 
2019;RN;RIO GRANDE DO NORTE;2406106;JUCURUTU; 257.374 
2020;RN;RIO GRANDE DO NORTE;2406106;JUCURUTU; 339.892 
2021;RN;RIO GRANDE DO NORTE;2406106;JUCURUTU; 315.841 
2010;RN;RIO GRANDE DO NORTE;2406155;JUNDIA; 17.596 
2011;RN;RIO GRANDE DO NORTE;2406155;JUNDIA; 19.606 
2012;RN;RIO GRANDE DO NORTE;2406155;JUNDIA; 20.200 
2013;RN;RIO GRANDE DO NORTE;2406155;JUNDIA; 23.018 
2014;RN;RIO GRANDE DO NORTE;2406155;JUNDIA; 25.119 
2015;RN;RIO GRANDE DO NORTE;2406155;JUNDIA; 27.245 
2016;RN;RIO GRANDE DO NORTE;2406155;JUNDIA; 28.485 
2017;RN;RIO GRANDE DO NORTE;2406155;JUNDIA; 32.885 
2018;RN;RIO GRANDE DO NORTE;2406155;JUNDIA; 33.359 
2019;RN;RIO GRANDE DO NORTE;2406155;JUNDIA; 37.134 
2020;RN;RIO GRANDE DO NORTE;2406155;JUNDIA; 39.005 
2021;RN;RIO GRANDE DO NORTE;2406155;JUNDIA; 42.148 
2010;RN;RIO GRANDE DO NORTE;2406205;LAGOA D'ANTA; 29.222 
2011;RN;RIO GRANDE DO NORTE;2406205;LAGOA D'ANTA; 33.671 
2012;RN;RIO GRANDE DO NORTE;2406205;LAGOA D'ANTA; 35.897 
2013;RN;RIO GRANDE DO NORTE;2406205;LAGOA D'ANTA; 39.106 
2014;RN;RIO GRANDE DO NORTE;2406205;LAGOA D'ANTA; 40.492 
2015;RN;RIO GRANDE DO NORTE;2406205;LAGOA D'ANTA; 46.597 
2016;RN;RIO GRANDE DO NORTE;2406205;LAGOA D'ANTA; 48.441 
2017;RN;RIO GRANDE DO NORTE;2406205;LAGOA D'ANTA; 50.504 
2018;RN;RIO GRANDE DO NORTE;2406205;LAGOA D'ANTA; 60.671 
2019;RN;RIO GRANDE DO NORTE;2406205;LAGOA D'ANTA; 64.893 
2020;RN;RIO GRANDE DO NORTE;2406205;LAGOA D'ANTA; 68.910 
2021;RN;RIO GRANDE DO NORTE;2406205;LAGOA D'ANTA; 70.839 
2010;RN;RIO GRANDE DO NORTE;2406304;LAGOA DE PEDRAS; 32.206 
2011;RN;RIO GRANDE DO NORTE;2406304;LAGOA DE PEDRAS; 34.255 
2012;RN;RIO GRANDE DO NORTE;2406304;LAGOA DE PEDRAS; 37.302 
2013;RN;RIO GRANDE DO NORTE;2406304;LAGOA DE PEDRAS; 44.019 
2014;RN;RIO GRANDE DO NORTE;2406304;LAGOA DE PEDRAS; 46.571 
2015;RN;RIO GRANDE DO NORTE;2406304;LAGOA DE PEDRAS; 53.196 
2016;RN;RIO GRANDE DO NORTE;2406304;LAGOA DE PEDRAS; 54.243 
2017;RN;RIO GRANDE DO NORTE;2406304;LAGOA DE PEDRAS; 58.249 
2018;RN;RIO GRANDE DO NORTE;2406304;LAGOA DE PEDRAS; 65.805 
2019;RN;RIO GRANDE DO NORTE;2406304;LAGOA DE PEDRAS; 69.688 
2020;RN;RIO GRANDE DO NORTE;2406304;LAGOA DE PEDRAS; 75.055 
2021;RN;RIO GRANDE DO NORTE;2406304;LAGOA DE PEDRAS; 81.382 
2010;RN;RIO GRANDE DO NORTE;2406403;LAGOA DE VELHOS; 18.069 
2011;RN;RIO GRANDE DO NORTE;2406403;LAGOA DE VELHOS; 19.267 
2012;RN;RIO GRANDE DO NORTE;2406403;LAGOA DE VELHOS; 20.718 
2013;RN;RIO GRANDE DO NORTE;2406403;LAGOA DE VELHOS; 24.326 
2014;RN;RIO GRANDE DO NORTE;2406403;LAGOA DE VELHOS; 23.942 
2015;RN;RIO GRANDE DO NORTE;2406403;LAGOA DE VELHOS; 30.189 
2016;RN;RIO GRANDE DO NORTE;2406403;LAGOA DE VELHOS; 29.705 
2017;RN;RIO GRANDE DO NORTE;2406403;LAGOA DE VELHOS; 31.108 
2018;RN;RIO GRANDE DO NORTE;2406403;LAGOA DE VELHOS; 32.570 
2019;RN;RIO GRANDE DO NORTE;2406403;LAGOA DE VELHOS; 36.237 
2020;RN;RIO GRANDE DO NORTE;2406403;LAGOA DE VELHOS; 36.703 
2021;RN;RIO GRANDE DO NORTE;2406403;LAGOA DE VELHOS; 38.242 
2010;RN;RIO GRANDE DO NORTE;2406502;LAGOA NOVA; 59.904 
2011;RN;RIO GRANDE DO NORTE;2406502;LAGOA NOVA; 74.656 
2012;RN;RIO GRANDE DO NORTE;2406502;LAGOA NOVA; 106.752 
2013;RN;RIO GRANDE DO NORTE;2406502;LAGOA NOVA; 147.386 
2014;RN;RIO GRANDE DO NORTE;2406502;LAGOA NOVA; 153.865 
2015;RN;RIO GRANDE DO NORTE;2406502;LAGOA NOVA; 130.345 
2016;RN;RIO GRANDE DO NORTE;2406502;LAGOA NOVA; 141.617 
2017;RN;RIO GRANDE DO NORTE;2406502;LAGOA NOVA; 262.202 
2018;RN;RIO GRANDE DO NORTE;2406502;LAGOA NOVA; 277.064 
2019;RN;RIO GRANDE DO NORTE;2406502;LAGOA NOVA; 224.623 
2020;RN;RIO GRANDE DO NORTE;2406502;LAGOA NOVA; 245.743 
2021;RN;RIO GRANDE DO NORTE;2406502;LAGOA NOVA; 269.036 
2010;RN;RIO GRANDE DO NORTE;2406601;LAGOA SALGADA; 36.720 
2011;RN;RIO GRANDE DO NORTE;2406601;LAGOA SALGADA; 40.499 
2012;RN;RIO GRANDE DO NORTE;2406601;LAGOA SALGADA; 43.974 
2013;RN;RIO GRANDE DO NORTE;2406601;LAGOA SALGADA; 58.307 
2014;RN;RIO GRANDE DO NORTE;2406601;LAGOA SALGADA; 48.420 
2015;RN;RIO GRANDE DO NORTE;2406601;LAGOA SALGADA; 57.264 
2016;RN;RIO GRANDE DO NORTE;2406601;LAGOA SALGADA; 58.352 
2017;RN;RIO GRANDE DO NORTE;2406601;LAGOA SALGADA; 66.345 
2018;RN;RIO GRANDE DO NORTE;2406601;LAGOA SALGADA; 74.833 
2019;RN;RIO GRANDE DO NORTE;2406601;LAGOA SALGADA; 81.739 
2020;RN;RIO GRANDE DO NORTE;2406601;LAGOA SALGADA; 88.211 
2021;RN;RIO GRANDE DO NORTE;2406601;LAGOA SALGADA; 94.313 
2010;RN;RIO GRANDE DO NORTE;2406700;LAJES; 51.453 
2011;RN;RIO GRANDE DO NORTE;2406700;LAJES; 61.142 
2012;RN;RIO GRANDE DO NORTE;2406700;LAJES; 81.372 
2013;RN;RIO GRANDE DO NORTE;2406700;LAJES; 93.298 
2014;RN;RIO GRANDE DO NORTE;2406700;LAJES; 94.236 
2015;RN;RIO GRANDE DO NORTE;2406700;LAJES; 100.467 
2016;RN;RIO GRANDE DO NORTE;2406700;LAJES; 108.299 
2017;RN;RIO GRANDE DO NORTE;2406700;LAJES; 120.433 
2018;RN;RIO GRANDE DO NORTE;2406700;LAJES; 128.108 
2019;RN;RIO GRANDE DO NORTE;2406700;LAJES; 136.824 
2020;RN;RIO GRANDE DO NORTE;2406700;LAJES; 139.741 
2021;RN;RIO GRANDE DO NORTE;2406700;LAJES; 165.930 
2010;RN;RIO GRANDE DO NORTE;2406809;LAJES PINTADAS; 22.637 
2011;RN;RIO GRANDE DO NORTE;2406809;LAJES PINTADAS; 26.180 
2012;RN;RIO GRANDE DO NORTE;2406809;LAJES PINTADAS; 28.266 
2013;RN;RIO GRANDE DO NORTE;2406809;LAJES PINTADAS; 31.074 
2014;RN;RIO GRANDE DO NORTE;2406809;LAJES PINTADAS; 34.571 
2015;RN;RIO GRANDE DO NORTE;2406809;LAJES PINTADAS; 37.450 
2016;RN;RIO GRANDE DO NORTE;2406809;LAJES PINTADAS; 39.639 
2017;RN;RIO GRANDE DO NORTE;2406809;LAJES PINTADAS; 41.041 
2018;RN;RIO GRANDE DO NORTE;2406809;LAJES PINTADAS; 41.695 
2019;RN;RIO GRANDE DO NORTE;2406809;LAJES PINTADAS; 46.566 
2020;RN;RIO GRANDE DO NORTE;2406809;LAJES PINTADAS; 49.439 
2021;RN;RIO GRANDE DO NORTE;2406809;LAJES PINTADAS; 51.595 
2010;RN;RIO GRANDE DO NORTE;2406908;LUCRECIA; 18.867 
2011;RN;RIO GRANDE DO NORTE;2406908;LUCRECIA; 24.708 
2012;RN;RIO GRANDE DO NORTE;2406908;LUCRECIA; 26.795 
2013;RN;RIO GRANDE DO NORTE;2406908;LUCRECIA; 32.650 
2014;RN;RIO GRANDE DO NORTE;2406908;LUCRECIA; 34.551 
2015;RN;RIO GRANDE DO NORTE;2406908;LUCRECIA; 40.527 
2016;RN;RIO GRANDE DO NORTE;2406908;LUCRECIA; 35.215 
2017;RN;RIO GRANDE DO NORTE;2406908;LUCRECIA; 41.757 
2018;RN;RIO GRANDE DO NORTE;2406908;LUCRECIA; 51.989 
2019;RN;RIO GRANDE DO NORTE;2406908;LUCRECIA; 53.160 
2020;RN;RIO GRANDE DO NORTE;2406908;LUCRECIA; 53.078 
2021;RN;RIO GRANDE DO NORTE;2406908;LUCRECIA; 51.510 
2010;RN;RIO GRANDE DO NORTE;2407005;LUIS GOMES; 45.343 
2011;RN;RIO GRANDE DO NORTE;2407005;LUIS GOMES; 49.450 
2012;RN;RIO GRANDE DO NORTE;2407005;LUIS GOMES; 53.756 
2013;RN;RIO GRANDE DO NORTE;2407005;LUIS GOMES; 56.978 
2014;RN;RIO GRANDE DO NORTE;2407005;LUIS GOMES; 61.292 
2015;RN;RIO GRANDE DO NORTE;2407005;LUIS GOMES; 62.998 
2016;RN;RIO GRANDE DO NORTE;2407005;LUIS GOMES; 63.155 
2017;RN;RIO GRANDE DO NORTE;2407005;LUIS GOMES; 68.792 
2018;RN;RIO GRANDE DO NORTE;2407005;LUIS GOMES; 73.669 
2019;RN;RIO GRANDE DO NORTE;2407005;LUIS GOMES; 80.566 
2020;RN;RIO GRANDE DO NORTE;2407005;LUIS GOMES; 84.731 
2021;RN;RIO GRANDE DO NORTE;2407005;LUIS GOMES; 87.827 
2010;RN;RIO GRANDE DO NORTE;2407104;MACAIBA; 1.057.411 
2011;RN;RIO GRANDE DO NORTE;2407104;MACAIBA; 1.079.848 
2012;RN;RIO GRANDE DO NORTE;2407104;MACAIBA; 1.324.907 
2013;RN;RIO GRANDE DO NORTE;2407104;MACAIBA; 1.389.129 
2014;RN;RIO GRANDE DO NORTE;2407104;MACAIBA; 1.355.845 
2015;RN;RIO GRANDE DO NORTE;2407104;MACAIBA; 1.454.040 
2016;RN;RIO GRANDE DO NORTE;2407104;MACAIBA; 1.365.318 
2017;RN;RIO GRANDE DO NORTE;2407104;MACAIBA; 1.479.503 
2018;RN;RIO GRANDE DO NORTE;2407104;MACAIBA; 1.651.683 
2019;RN;RIO GRANDE DO NORTE;2407104;MACAIBA; 1.831.544 
2020;RN;RIO GRANDE DO NORTE;2407104;MACAIBA; 1.700.063 
2021;RN;RIO GRANDE DO NORTE;2407104;MACAIBA; 1.828.152 
2010;RN;RIO GRANDE DO NORTE;2407203;MACAU; 624.095 
2011;RN;RIO GRANDE DO NORTE;2407203;MACAU; 773.568 
2012;RN;RIO GRANDE DO NORTE;2407203;MACAU; 952.506 
2013;RN;RIO GRANDE DO NORTE;2407203;MACAU; 961.749 
2014;RN;RIO GRANDE DO NORTE;2407203;MACAU; 922.011 
2015;RN;RIO GRANDE DO NORTE;2407203;MACAU; 791.519 
2016;RN;RIO GRANDE DO NORTE;2407203;MACAU; 544.353 
2017;RN;RIO GRANDE DO NORTE;2407203;MACAU; 593.501 
2018;RN;RIO GRANDE DO NORTE;2407203;MACAU; 726.355 
2019;RN;RIO GRANDE DO NORTE;2407203;MACAU; 770.547 
2020;RN;RIO GRANDE DO NORTE;2407203;MACAU; 689.600 
2021;RN;RIO GRANDE DO NORTE;2407203;MACAU; 1.111.123 
2010;RN;RIO GRANDE DO NORTE;2407252;MAJOR SALES; 15.954 
2011;RN;RIO GRANDE DO NORTE;2407252;MAJOR SALES; 18.093 
2012;RN;RIO GRANDE DO NORTE;2407252;MAJOR SALES; 19.491 
2013;RN;RIO GRANDE DO NORTE;2407252;MAJOR SALES; 22.361 
2014;RN;RIO GRANDE DO NORTE;2407252;MAJOR SALES; 31.073 
2015;RN;RIO GRANDE DO NORTE;2407252;MAJOR SALES; 33.035 
2016;RN;RIO GRANDE DO NORTE;2407252;MAJOR SALES; 31.408 
2017;RN;RIO GRANDE DO NORTE;2407252;MAJOR SALES; 34.828 
2018;RN;RIO GRANDE DO NORTE;2407252;MAJOR SALES; 37.176 
2019;RN;RIO GRANDE DO NORTE;2407252;MAJOR SALES; 40.660 
2020;RN;RIO GRANDE DO NORTE;2407252;MAJOR SALES; 43.337 
2021;RN;RIO GRANDE DO NORTE;2407252;MAJOR SALES; 48.004 
2010;RN;RIO GRANDE DO NORTE;2407302;MARCELINO VIEIRA; 37.734 
2011;RN;RIO GRANDE DO NORTE;2407302;MARCELINO VIEIRA; 42.862 
2012;RN;RIO GRANDE DO NORTE;2407302;MARCELINO VIEIRA; 46.423 
2013;RN;RIO GRANDE DO NORTE;2407302;MARCELINO VIEIRA; 50.471 
2014;RN;RIO GRANDE DO NORTE;2407302;MARCELINO VIEIRA; 53.371 
2015;RN;RIO GRANDE DO NORTE;2407302;MARCELINO VIEIRA; 58.609 
2016;RN;RIO GRANDE DO NORTE;2407302;MARCELINO VIEIRA; 59.265 
2017;RN;RIO GRANDE DO NORTE;2407302;MARCELINO VIEIRA; 62.169 
2018;RN;RIO GRANDE DO NORTE;2407302;MARCELINO VIEIRA; 68.752 
2019;RN;RIO GRANDE DO NORTE;2407302;MARCELINO VIEIRA; 74.778 
2020;RN;RIO GRANDE DO NORTE;2407302;MARCELINO VIEIRA; 77.832 
2021;RN;RIO GRANDE DO NORTE;2407302;MARCELINO VIEIRA; 82.890 
2010;RN;RIO GRANDE DO NORTE;2407401;MARTINS; 40.542 
2011;RN;RIO GRANDE DO NORTE;2407401;MARTINS; 45.393 
